resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,code,forename,surname
457,40,4,1,1,1,1,1,1,10,78,40:29.3,6029329,44,1,01:15.3,159.715,1,ALO,Fernando,Alonso
458,40,1,1,2,2,2,2,2,8,78,4.095,6033424,28,2,01:15.4,159.528,1,HAM,Lewis,Hamilton
459,40,13,6,5,3,3,3,3,6,78,+1:09.114,6098443,47,4,01:16.2,157.83,1,MAS,Felipe,Massa
479,41,1,1,2,1,1,1,1,10,70,44:11.3,6251292,37,2,01:16.5,205.239,1,HAM,Lewis,Hamilton
480,41,2,2,9,3,2,2,2,8,70,4.343,6255635,19,3,01:16.7,204.699,1,HEI,Nick,Heidfeld
481,41,25,3,17,19,3,3,3,6,70,5.325,6256617,67,11,01:17.9,201.413,1,WUR,Alexander,Wurz
482,41,5,4,4,22,4,4,4,5,70,6.729,6258021,67,13,01:18.4,200.331,1,KOV,Heikki,Kovalainen
483,41,8,6,6,4,5,5,5,4,70,13.007,6264299,21,5,01:16.9,204.259,1,RAI,Kimi,Räikkönen
484,41,11,8,22,11,6,6,6,3,70,16.698,6267990,47,12,01:18.0,201.186,1,SAT,Takuma,Sato
485,41,4,1,1,2,7,7,7,2,70,21.936,6273228,46,1,01:16.4,205.58,1,ALO,Fernando,Alonso
486,41,23,7,11,18,8,8,8,1,70,22.888,6274180,38,10,01:17.9,201.509,1,SCH,Ralf,Schumacher
487,41,17,9,15,6,9,9,9,0,70,22.96,6274252,47,9,01:17.6,202.267,1,WEB,Mark,Webber
488,41,3,3,16,7,10,10,10,0,70,23.984,6275276,42,6,01:17.2,203.478,1,ROS,Nico,Rosberg
489,41,19,8,23,17,11,11,11,0,70,24.318,6275610,36,15,01:18.8,199.284,1,DAV,Anthony,Davidson
490,41,22,11,8,13,12,12,12,0,70,30.439,6281731,62,14,01:18.5,199.885,1,BAR,Rubens,Barrichello
501,42,1,1,2,1,1,1,1,10,73,31:10.0,5469965,20,2,01:13.2,206.101,1,HAM,Lewis,Hamilton
502,42,4,1,1,2,2,2,2,8,73,1.5,5471465,21,3,01:13.3,206.003,1,ALO,Fernando,Alonso
503,42,13,6,5,3,3,3,3,6,73,12.8,5482765,50,4,01:13.4,205.658,1,MAS,Felipe,Massa
504,42,8,6,6,4,4,4,4,5,73,15.4,5485365,49,1,01:13.1,206.397,1,RAI,Kimi,Räikkönen
505,42,5,4,4,6,5,5,5,4,73,41.4,5511365,67,7,01:14.0,203.94,1,KOV,Heikki,Kovalainen
506,42,15,7,12,8,6,6,6,3,73,66.7,5536665,30,10,01:14.0,203.891,1,TRU,Jarno,Trulli
507,42,17,9,15,9,7,7,7,2,73,67.3,5537265,57,8,01:14.0,203.924,1,WEB,Mark,Webber
508,42,20,2,10,7,8,8,8,1,73,67.7,5537665,53,6,01:13.9,204.316,1,VET,Sebastian,Vettel
523,43,8,6,6,3,1,1,1,10,70,30:54.2,5454200,20,2,01:16.2,208.374,1,RAI,Kimi,Räikkönen
524,43,13,6,5,1,2,2,2,8,70,2.414,5456614,42,1,01:16.1,208.67,1,MAS,Felipe,Massa
525,43,1,1,2,2,3,3,3,6,70,32.153,5486353,39,4,01:16.6,207.34,1,HAM,Lewis,Hamilton
526,43,9,2,10,4,4,4,4,5,70,41.727,5495927,44,10,01:17.2,205.819,1,KUB,Robert,Kubica
527,43,2,2,9,7,5,5,5,4,70,48.801,5503001,70,7,01:16.9,206.563,1,HEI,Nick,Heidfeld
528,43,21,4,3,5,6,6,6,3,70,51.94,5506140,70,5,01:16.7,207.027,1,FIS,Giancarlo,Fisichella
529,43,4,1,1,10,7,7,7,2,70,56.516,5510716,36,3,01:16.5,207.59,1,ALO,Fernando,Alonso
530,43,18,11,7,12,8,8,8,1,70,58.885,5513085,70,6,01:16.8,206.846,1,BUT,Jenson,Button
531,43,3,3,16,9,9,9,9,0,70,+1:08.505,5522705,69,9,01:17.0,206.199,1,ROS,Nico,Rosberg
545,44,8,6,6,2,1,1,1,10,59,21:43.1,4903074,17,1,01:20.6,229.514,1,RAI,Kimi,Räikkönen
546,44,4,1,1,3,2,2,2,8,59,2.459,4905533,35,3,01:21.1,228.159,1,ALO,Fernando,Alonso
547,44,1,1,2,1,3,3,3,6,59,39.373,4942447,11,4,01:21.7,226.6,1,HAM,Lewis,Hamilton
548,44,9,2,10,5,4,4,4,5,59,53.319,4956393,14,6,01:22.1,225.413,1,KUB,Robert,Kubica
549,44,13,6,5,4,5,5,5,4,59,54.063,4957137,17,2,01:20.9,228.89,1,MAS,Felipe,Massa
550,44,2,2,9,9,6,6,6,3,59,56.336,4959410,17,5,01:22.0,225.727,1,HEI,Nick,Heidfeld
567,45,4,1,1,2,1,1,1,10,60,06:26.4,7586358,35,2,01:33.2,198.783,1,ALO,Fernando,Alonso
568,45,13,6,5,3,2,2,2,8,60,8.155,7594513,34,1,01:32.9,199.592,1,MAS,Felipe,Massa
569,45,17,9,15,6,3,3,3,6,60,+1:05.674,7652032,29,8,01:34.4,196.22,1,WEB,Mark,Webber
570,45,25,3,17,12,4,4,4,5,60,+1:05.937,7652295,33,5,01:34.2,196.665,1,WUR,Alexander,Wurz
571,45,14,9,14,20,5,5,5,4,60,+1:13.656,7660014,48,6,01:34.3,196.496,1,COU,David,Coulthard
572,45,2,2,9,4,6,6,6,3,60,+1:20.298,7666656,49,7,01:34.4,196.417,1,HEI,Nick,Heidfeld
573,45,9,2,10,5,7,7,7,2,60,+1:22.415,7668773,49,9,01:34.5,196.216,1,KUB,Robert,Kubica
589,46,1,1,2,1,1,1,1,10,70,35:53.0,5752991,13,2,01:20.2,196.724,1,HAM,Lewis,Hamilton
590,46,8,6,6,3,2,2,2,8,70,0.715,5753706,70,1,01:20.0,197.029,1,RAI,Kimi,Räikkönen
591,46,2,2,9,2,3,3,3,6,70,43.129,5796120,16,5,01:20.6,195.721,1,HEI,Nick,Heidfeld
592,46,4,1,1,6,4,4,4,5,70,44.858,5797849,49,3,01:20.3,196.349,1,ALO,Fernando,Alonso
593,46,9,2,10,7,5,5,5,4,70,47.616,5800607,40,4,01:20.4,196.117,1,KUB,Robert,Kubica
594,46,23,7,11,5,6,6,6,3,70,50.669,5803660,69,9,01:21.0,194.804,1,SCH,Ralf,Schumacher
595,46,3,3,16,4,7,7,7,2,70,59.139,5812130,68,6,01:20.7,195.502,1,ROS,Nico,Rosberg
596,46,5,4,4,11,8,8,8,1,70,+1:08.104,5821095,69,8,01:20.9,194.867,1,KOV,Heikki,Kovalainen
597,46,17,9,15,9,9,9,9,0,70,+1:16.331,5829322,63,7,01:20.9,194.915,1,WEB,Mark,Webber
611,47,13,6,5,1,1,1,1,10,58,26:42.2,5202161,18,2,01:27.9,218.566,1,MAS,Felipe,Massa
612,47,8,6,6,3,2,2,2,8,58,2.275,5204436,57,1,01:27.3,220.136,1,RAI,Kimi,Räikkönen
613,47,4,1,1,4,3,3,3,6,58,26.181,5228342,39,4,01:28.1,218.199,1,ALO,Fernando,Alonso
614,47,2,2,9,6,4,4,4,5,58,39.674,5241835,39,5,01:28.3,217.583,1,HEI,Nick,Heidfeld
615,47,1,1,2,2,5,5,5,4,58,45.085,5247246,17,3,01:28.0,218.464,1,HAM,Lewis,Hamilton
616,47,5,4,4,7,6,6,6,3,58,46.169,5248330,20,7,01:28.6,216.886,1,KOV,Heikki,Kovalainen
617,47,3,3,16,8,7,7,7,2,58,55.778,5257939,37,6,01:28.5,217.05,1,ROS,Nico,Rosberg
618,47,9,2,10,5,8,8,8,1,58,56.707,5258868,11,11,01:28.9,216.118,1,KUB,Robert,Kubica
619,47,21,4,3,10,9,9,9,0,58,59.491,5261652,56,9,01:28.8,216.422,1,FIS,Giancarlo,Fisichella
620,47,14,9,14,13,10,10,10,0,58,+1:11.009,5273170,54,13,01:29.1,215.754,1,COU,David,Coulthard
621,47,25,3,17,14,11,11,11,0,58,+1:19.628,5281789,55,8,01:28.7,216.559,1,WUR,Alexander,Wurz
633,48,4,1,1,1,1,1,1,10,53,18:37.8,4717806,15,1,01:22.9,251.653,1,ALO,Fernando,Alonso
634,48,1,1,2,2,2,2,2,8,53,6.062,4723868,17,2,01:22.9,251.456,1,HAM,Lewis,Hamilton
635,48,8,6,6,5,3,3,3,6,53,27.325,4745131,21,3,01:23.4,250.147,1,RAI,Kimi,Räikkönen
636,48,2,2,9,4,4,4,4,5,53,56.562,4774368,19,4,01:23.7,249.217,1,HEI,Nick,Heidfeld
637,48,9,2,10,6,5,5,5,4,53,+1:00.558,4778364,22,5,01:23.9,248.543,1,KUB,Robert,Kubica
638,48,3,3,16,8,6,6,6,3,53,+1:05.810,4783616,52,8,01:24.5,246.884,1,ROS,Nico,Rosberg
639,48,5,4,4,7,7,7,7,2,53,+1:06.751,4784557,53,7,01:24.2,247.605,1,KOV,Heikki,Kovalainen
640,48,18,11,7,10,8,8,8,1,53,+1:02.168,4779974,32,9,01:24.5,246.708,1,BUT,Jenson,Button
641,48,17,9,15,11,9,9,9,0,53,+1:05.879,4783685,46,13,01:24.8,245.859,1,WEB,Mark,Webber
642,48,22,11,8,12,10,10,10,0,53,+1:06.958,4784764,52,12,01:24.8,246.024,1,BAR,Rubens,Barrichello
643,48,15,7,12,9,11,11,11,0,53,+1:07.736,4785542,49,10,01:24.6,246.446,1,TRU,Jarno,Trulli
655,49,8,6,6,1,1,1,1,10,44,20:39.1,4839066,12,2,01:48.1,233.261,1,RAI,Kimi,Räikkönen
656,49,13,6,5,2,2,2,2,8,44,4.695,4843761,34,1,01:48.0,233.388,1,MAS,Felipe,Massa
657,49,4,1,1,3,3,3,3,6,44,14.343,4853409,44,3,01:48.2,233.073,1,ALO,Fernando,Alonso
658,49,1,1,2,4,4,4,4,5,44,23.615,4862681,41,4,01:48.2,233.002,1,HAM,Lewis,Hamilton
659,49,2,2,9,6,5,5,5,4,44,51.879,4890945,33,5,01:48.7,232.042,1,HEI,Nick,Heidfeld
660,49,3,3,16,5,6,6,6,3,44,+1:16.876,4915942,29,9,01:49.8,229.704,1,ROS,Nico,Rosberg
661,49,17,9,15,7,7,7,7,2,44,+1:20.639,4919705,12,11,01:50.0,229.119,1,WEB,Mark,Webber
662,49,5,4,4,9,8,8,8,1,44,+1:25.106,4924172,21,8,01:49.6,230.058,1,KOV,Heikki,Kovalainen
663,49,9,2,10,14,9,9,9,0,44,+1:25.661,4924727,32,6,01:48.9,231.549,1,KUB,Robert,Kubica
664,49,23,7,11,10,10,10,10,0,44,+1:28.574,4927640,43,10,01:50.0,229.175,1,SCH,Ralf,Schumacher
665,49,15,7,12,8,11,11,11,0,44,+1:43.653,4942719,43,7,01:49.0,231.345,1,TRU,Jarno,Trulli
677,50,1,1,2,1,1,1,1,10,67,00:34.6,7234579,27,1,01:28.2,186.259,1,HAM,Lewis,Hamilton
678,50,5,4,4,11,2,2,2,8,67,8.377,7242956,34,9,01:29.7,183.222,1,KOV,Heikki,Kovalainen
679,50,8,6,6,3,3,3,3,6,67,9.478,7244057,29,8,01:29.6,183.295,1,RAI,Kimi,Räikkönen
680,50,14,9,14,12,4,4,4,5,67,20.297,7254876,56,11,01:30.1,182.345,1,COU,David,Coulthard
681,50,21,4,3,10,5,5,5,4,67,38.864,7273443,33,12,01:30.4,181.738,1,FIS,Giancarlo,Fisichella
682,50,13,6,5,4,6,6,6,3,67,49.042,7283621,32,7,01:29.6,183.359,1,MAS,Felipe,Massa
683,50,9,2,10,9,7,7,7,2,67,49.285,7283864,32,4,01:29.0,184.527,1,KUB,Robert,Kubica
684,50,16,12,20,20,8,8,8,1,67,+1:00.129,7294708,54,18,01:31.9,178.763,1,SUT,Adrian,Sutil
685,50,24,5,18,14,9,9,9,0,67,+1:20.622,7315201,35,13,01:30.7,181.205,1,LIU,Vitantonio,Liuzzi
686,50,22,11,8,17,10,10,10,0,67,+1:28.342,7322921,57,15,01:31.1,180.395,1,BAR,Rubens,Barrichello
699,51,8,6,6,2,1,1,1,10,56,37:58.4,5878395,52,3,01:38.3,199.66,1,RAI,Kimi,Räikkönen
700,51,4,1,1,4,2,2,2,8,56,9.806,5888201,54,2,01:38.0,200.259,1,ALO,Fernando,Alonso
701,51,13,6,5,3,3,3,3,6,56,12.891,5891286,56,1,01:37.5,201.362,1,MAS,Felipe,Massa
702,51,20,5,19,17,4,4,4,5,56,53.509,5931904,52,13,01:39.9,196.452,1,VET,Sebastian,Vettel
703,51,18,11,7,10,5,5,5,4,56,+1:08.666,5947061,39,5,01:38.9,198.392,1,BUT,Jenson,Button
704,51,24,5,18,11,6,6,6,3,56,+1:13.673,5952068,53,11,01:39.7,196.917,1,LIU,Vitantonio,Liuzzi
705,51,2,2,9,8,7,7,7,2,56,+1:14.224,5952619,55,7,01:39.3,197.569,1,HEI,Nick,Heidfeld
706,51,14,9,14,5,8,8,8,1,56,+1:20.750,5959145,55,10,01:39.6,196.945,1,COU,David,Coulthard
707,51,5,4,4,13,9,9,9,0,56,+1:21.186,5959581,52,8,01:39.3,197.557,1,KOV,Heikki,Kovalainen
708,51,17,9,15,7,10,10,10,0,56,+1:24.685,5963080,55,9,01:39.4,197.478,1,WEB,Mark,Webber
709,51,21,4,3,18,11,11,11,0,56,+1:26.683,5965078,39,4,01:38.9,198.418,1,FIS,Giancarlo,Fisichella
721,52,8,6,6,3,1,1,1,10,71,28:15.3,5295270,66,1,01:12.4,214.126,1,RAI,Kimi,Räikkönen
722,52,13,6,5,1,2,2,2,8,71,1.493,5296763,71,3,01:12.6,213.716,1,MAS,Felipe,Massa
723,52,4,1,1,4,3,3,3,6,71,57.019,5352289,59,6,01:13.2,212.062,1,ALO,Fernando,Alonso
724,52,3,3,16,10,4,4,4,5,71,+1:02.848,5358118,56,7,01:13.2,212.036,1,ROS,Nico,Rosberg
725,52,9,2,10,7,5,5,5,4,71,+1:10.957,5366227,61,4,01:12.7,213.416,1,KUB,Robert,Kubica
726,52,2,2,9,6,6,6,6,3,71,+1:11.317,5366587,53,10,01:13.5,211.19,1,HEI,Nick,Heidfeld
743,53,4,4,1,4,1,1,1,10,57,29:46.2,5386205,21,3,01:32.5,210.551,1,ALO,Fernando,Alonso
744,53,30,6,5,1,2,2,2,8,57,1.246,5387451,38,2,01:32.5,210.576,1,MSC,Michael,Schumacher
745,53,8,1,3,22,3,3,3,6,57,19.36,5405565,29,8,01:32.9,209.803,1,RAI,Kimi,Räikkönen
746,53,18,11,12,3,4,4,4,5,57,19.992,5406197,39,5,01:32.7,210.109,1,BUT,Jenson,Button
747,53,31,1,4,5,5,5,5,4,57,37.048,5423253,21,7,01:32.8,210.013,1,MON,Juan,Pablo Montoya
748,53,17,3,9,7,6,6,6,3,57,41.932,5428137,25,4,01:32.7,210.265,1,WEB,Mark,Webber
749,53,3,3,10,12,7,7,7,2,57,+1:03.043,5449248,42,1,01:32.4,210.838,1,ROS,Nico,Rosberg
750,53,32,9,15,8,8,8,8,1,57,+1:06.771,5452976,40,10,01:33.2,209.02,1,KLI,Christian,Klien
751,53,13,6,6,2,9,9,9,0,57,+1:09.907,5456112,28,6,01:32.7,210.086,1,MAS,Felipe,Massa
752,53,14,9,14,13,10,10,10,0,57,+1:15.541,5461746,26,11,01:33.4,208.653,1,COU,David,Coulthard
753,53,24,5,20,15,11,11,11,0,57,+1:25.997,5472202,26,12,01:33.5,208.421,1,LIU,Vitantonio,Liuzzi
765,54,21,4,2,1,1,1,1,10,56,30:40.5,5440529,16,2,01:35.3,209.402,1,FIS,Giancarlo,Fisichella
766,54,4,4,1,7,2,2,2,8,56,4.585,5445114,45,1,01:34.8,210.487,1,ALO,Fernando,Alonso
767,54,18,11,12,2,3,3,3,6,56,9.631,5450160,35,4,01:35.6,208.723,1,BUT,Jenson,Button
768,54,31,1,4,5,4,4,4,5,56,39.351,5479880,39,3,01:35.6,208.806,1,MON,Juan,Pablo Montoya
769,54,13,6,6,21,5,5,5,4,56,43.254,5483783,51,8,01:36.0,207.962,1,MAS,Felipe,Massa
770,54,30,6,5,14,6,6,6,3,56,43.854,5484383,44,5,01:35.6,208.629,1,MSC,Michael,Schumacher
771,54,35,2,17,10,7,7,7,2,56,+1:20.461,5520990,43,9,01:36.0,207.858,1,VIL,Jacques,Villeneuve
772,54,23,7,7,22,8,8,8,1,56,+1:21.288,5521817,34,6,01:35.7,208.544,1,SCH,Ralf,Schumacher
787,55,4,4,1,3,1,1,1,10,57,34:27.9,5667870,49,2,01:26.2,221.499,1,ALO,Fernando,Alonso
788,55,8,1,3,4,2,2,2,8,57,1.8,5669670,57,1,01:26.0,221.869,1,RAI,Kimi,Räikkönen
789,55,23,7,7,6,3,3,3,6,57,24.8,5692670,45,10,01:27.8,217.41,1,SCH,Ralf,Schumacher
790,55,2,2,16,8,4,4,4,5,57,31,5698870,49,7,01:27.7,217.683,1,HEI,Nick,Heidfeld
791,55,21,4,2,2,5,5,5,4,57,38.1,5705970,53,5,01:27.6,218.028,1,FIS,Giancarlo,Fisichella
792,55,35,2,17,19,6,6,6,3,57,49.5,5717370,56,13,01:28.3,216.152,1,VIL,Jacques,Villeneuve
793,55,22,11,11,16,7,7,7,2,57,51.9,5719770,32,6,01:27.7,217.707,1,BAR,Rubens,Barrichello
794,55,14,9,14,11,8,8,8,1,57,53.9,5721770,32,12,01:28.3,216.326,1,COU,David,Coulthard
795,55,26,5,21,18,9,9,9,0,57,78.8,5746670,26,14,01:28.4,216.039,1,SPE,Scott,Speed
809,56,30,6,5,1,1,1,1,10,62,31:06.5,5466486,19,2,01:24.6,210.961,1,MSC,Michael,Schumacher
810,56,4,4,1,5,2,2,2,8,62,2.096,5468582,23,1,01:24.6,211.098,1,ALO,Fernando,Alonso
811,56,31,1,4,7,3,3,3,6,62,15.868,5482354,22,4,01:25.1,209.791,1,MON,Juan,Pablo Montoya
812,56,13,6,6,4,4,4,4,5,62,17.096,5483582,12,10,01:25.5,208.731,1,MAS,Felipe,Massa
813,56,8,1,3,8,5,5,5,4,62,17.524,5484010,49,3,01:25.0,209.961,1,RAI,Kimi,Räikkönen
814,56,17,3,9,10,6,6,6,3,62,37.739,5504225,39,9,01:25.5,208.829,1,WEB,Mark,Webber
815,56,18,11,12,2,7,7,7,2,62,39.635,5506121,29,6,01:25.3,209.174,1,BUT,Jenson,Button
816,56,21,4,2,11,8,8,8,1,62,40.2,5506686,43,7,01:25.4,209.159,1,FIS,Giancarlo,Fisichella
817,56,23,7,7,6,9,9,9,0,62,45.511,5511997,45,5,01:25.3,209.25,1,SCH,Ralf,Schumacher
818,56,22,11,11,3,10,10,10,0,62,+1:17.851,5544337,12,13,01:26.1,207.275,1,BAR,Rubens,Barrichello
819,56,3,3,10,13,11,11,11,0,62,+1:19.675,5546161,30,15,01:26.4,206.581,1,ROS,Nico,Rosberg
820,56,35,2,17,12,12,12,12,0,62,+1:22.370,5548856,53,8,01:25.4,208.951,1,VIL,Jacques,Villeneuve
831,57,30,6,5,2,1,1,1,10,60,35:58.8,5758765,39,1,01:32.1,201.226,1,MSC,Michael,Schumacher
832,57,4,4,1,1,2,2,2,8,60,3.751,5762516,37,3,01:32.5,200.285,1,ALO,Fernando,Alonso
833,57,13,6,6,3,3,3,3,6,60,4.447,5763212,19,5,01:33.1,199.065,1,MAS,Felipe,Massa
834,57,8,1,3,5,4,4,4,5,60,4.879,5763644,43,2,01:32.5,200.415,1,RAI,Kimi,Räikkönen
835,57,22,11,11,4,5,5,5,4,60,+1:12.586,5831351,59,9,01:34.0,197.258,1,BAR,Rubens,Barrichello
836,57,21,4,2,11,6,6,6,3,60,+1:14.116,5832881,46,4,01:33.0,199.354,1,FIS,Giancarlo,Fisichella
837,57,3,3,10,22,7,7,7,2,60,+1:14.565,5833330,48,7,01:33.6,198.044,1,ROS,Nico,Rosberg
838,57,35,2,17,9,8,8,8,1,60,+1:29.364,5848129,38,12,01:34.0,197.079,1,VIL,Jacques,Villeneuve
853,58,4,4,1,1,1,1,1,10,66,26:21.8,5181759,39,2,01:16.7,217.108,1,ALO,Fernando,Alonso
854,58,30,6,5,3,2,2,2,8,66,18.502,5200261,43,3,01:16.9,216.546,1,MSC,Michael,Schumacher
855,58,21,4,2,2,3,3,3,6,66,23.951,5205710,38,4,01:17.1,216.094,1,FIS,Giancarlo,Fisichella
856,58,13,6,6,4,4,4,4,5,66,29.853,5211612,42,1,01:16.6,217.32,1,MAS,Felipe,Massa
857,58,8,1,3,9,5,5,5,4,66,56.875,5238634,40,5,01:17.4,215.328,1,RAI,Kimi,Räikkönen
858,58,18,11,12,8,6,6,6,3,66,58.347,5240106,40,6,01:17.4,215.301,1,BUT,Jenson,Button
875,59,4,4,1,1,1,1,1,10,78,43:43.1,6223116,11,3,01:15.7,158.898,1,ALO,Fernando,Alonso
876,59,31,1,4,4,2,2,2,8,78,14.567,6237683,20,6,01:16.0,158.193,1,MON,Juan,Pablo Montoya
877,59,14,9,14,7,3,3,3,6,78,52.298,6275414,45,19,01:17.8,154.452,1,COU,David,Coulthard
878,59,22,11,11,5,4,4,4,5,78,53.337,6276453,67,12,01:17.3,155.509,1,BAR,Rubens,Barrichello
879,59,30,6,5,22,5,5,5,4,78,53.83,6276946,74,1,01:15.1,160.014,1,MSC,Michael,Schumacher
880,59,21,4,2,9,6,6,6,3,78,+1:02.072,6285188,58,5,01:15.9,158.379,1,FIS,Giancarlo,Fisichella
897,60,4,4,1,1,1,1,1,10,60,25:51.9,5151927,21,1,01:21.6,226.811,1,ALO,Fernando,Alonso
898,60,30,6,5,3,2,2,2,8,60,13.951,5165878,53,2,01:21.9,225.884,1,MSC,Michael,Schumacher
899,60,8,1,3,2,3,3,3,6,60,18.672,5170599,15,5,01:22.5,224.44,1,RAI,Kimi,Räikkönen
900,60,21,4,2,5,4,4,4,5,60,19.976,5171903,42,3,01:22.2,225.049,1,FIS,Giancarlo,Fisichella
901,60,13,6,6,4,5,5,5,4,60,31.559,5183486,43,4,01:22.4,224.685,1,MAS,Felipe,Massa
902,60,31,1,4,8,6,6,6,3,60,+1:04.769,5216696,38,8,01:22.8,223.575,1,MON,Juan,Pablo Montoya
903,60,2,2,16,9,7,7,7,2,60,+1:14.594,5226521,43,6,01:22.7,223.775,1,HEI,Nick,Heidfeld
904,60,35,2,17,10,8,8,8,1,60,+1:18.299,5230226,46,10,01:22.9,223.195,1,VIL,Jacques,Villeneuve
905,60,3,3,10,12,9,9,9,0,60,+1:19.008,5230935,47,9,01:22.9,223.209,1,ROS,Nico,Rosberg
919,61,4,4,1,1,1,1,1,10,70,34:37.3,5677308,22,2,01:15.9,206.815,1,ALO,Fernando,Alonso
920,61,30,6,5,5,2,2,2,8,70,2.1,5679408,68,3,01:16.0,206.592,1,MSC,Michael,Schumacher
921,61,8,1,3,3,3,3,3,6,70,8.8,5686108,22,1,01:15.8,207.006,1,RAI,Kimi,Räikkönen
922,61,21,4,2,2,4,4,4,5,70,15.6,5692908,49,4,01:16.7,204.771,1,FIS,Giancarlo,Fisichella
923,61,13,6,6,10,5,5,5,4,70,25.1,5702408,31,5,01:17.3,203.078,1,MAS,Felipe,Massa
941,62,30,6,5,1,1,1,1,10,73,34:35.2,5675199,56,1,01:12.7,207.527,1,MSC,Michael,Schumacher
942,62,13,6,6,2,2,2,2,8,73,7.984,5683183,29,2,01:13.0,206.859,1,MAS,Felipe,Massa
943,62,21,4,2,3,3,3,3,6,73,16.595,5691794,28,3,01:13.1,206.358,1,FIS,Giancarlo,Fisichella
944,62,15,7,8,22,4,4,4,5,73,23.604,5698803,37,5,01:13.3,205.969,1,TRU,Jarno,Trulli
945,62,4,4,1,5,5,5,5,4,73,28.41,5703609,72,6,01:13.3,205.837,1,ALO,Fernando,Alonso
946,62,22,11,11,4,6,6,6,3,73,36.513,5711712,47,7,01:13.6,205.012,1,BAR,Rubens,Barrichello
963,63,30,6,5,1,1,1,1,10,70,32:07.8,5527803,46,1,01:17.1,205.931,1,MSC,Michael,Schumacher
964,63,4,4,1,3,2,2,2,8,70,10.1,5537903,23,5,01:17.8,204.186,1,ALO,Fernando,Alonso
965,63,13,6,6,2,3,3,3,6,70,22.5,5550303,18,2,01:17.1,205.851,1,MAS,Felipe,Massa
966,63,23,7,7,5,4,4,4,5,70,27.2,5555003,19,6,01:17.8,204.084,1,SCH,Ralf,Schumacher
967,63,8,1,3,6,5,5,5,4,70,33,5560803,30,4,01:17.7,204.325,1,RAI,Kimi,Räikkönen
968,63,21,4,2,7,6,6,6,3,70,45.2,5573003,20,9,01:18.1,203.435,1,FIS,Giancarlo,Fisichella
969,63,37,1,4,8,7,7,7,2,70,49.4,5577203,34,3,01:17.6,204.568,1,DLR,Pedro,de la Rosa
985,64,30,6,5,2,1,1,1,10,67,27:51.7,5271693,17,1,01:16.4,215.65,1,MSC,Michael,Schumacher
986,64,13,6,6,3,2,2,2,8,67,0.7,5272393,18,2,01:16.4,215.551,1,MAS,Felipe,Massa
987,64,8,1,3,1,3,3,3,6,67,13.2,5284893,4,3,01:16.5,215.317,1,RAI,Kimi,Räikkönen
988,64,18,11,12,4,4,4,4,5,67,18.8,5290493,14,7,01:16.8,214.356,1,BUT,Jenson,Button
989,64,4,4,1,7,5,5,5,4,67,23.7,5295393,66,9,01:17.3,213.14,1,ALO,Fernando,Alonso
990,64,21,4,2,5,6,6,6,3,67,24.8,5296493,18,8,01:17.0,213.902,1,FIS,Giancarlo,Fisichella
991,64,15,7,8,20,7,7,7,2,67,26.5,5298193,48,5,01:16.8,214.386,1,TRU,Jarno,Trulli
992,64,32,9,15,12,8,8,8,1,67,48.1,5319793,49,12,01:17.7,211.87,1,KLI,Christian,Klien
993,64,23,7,7,8,9,9,9,0,67,60.3,5331993,64,4,01:16.8,214.509,1,SCH,Ralf,Schumacher
1007,65,18,11,12,14,1,1,1,10,70,52:20.9,6740941,57,4,01:25.1,185.236,1,BUT,Jenson,Button
1008,65,37,1,4,4,2,2,2,8,70,30.837,6771778,67,2,01:24.3,187.055,1,DLR,Pedro,de la Rosa
1009,65,2,2,16,10,3,3,3,6,70,43.822,6784763,65,7,01:25.8,183.816,1,HEI,Nick,Heidfeld
1010,65,22,11,11,3,4,4,4,5,70,45.205,6786146,69,3,01:24.7,186.253,1,BAR,Rubens,Barrichello
1029,66,13,6,6,1,1,1,1,10,58,28:51.1,5331082,38,2,01:28.1,218.067,1,MAS,Felipe,Massa
1030,66,4,4,1,3,2,2,2,8,58,5.575,5336657,38,3,01:28.2,217.766,1,ALO,Fernando,Alonso
1031,66,30,6,5,2,3,3,3,6,58,5.656,5336738,55,1,01:28.0,218.36,1,MSC,Michael,Schumacher
1032,66,18,11,12,6,4,4,4,5,58,12.334,5343416,58,4,01:28.5,217.202,1,BUT,Jenson,Button
1033,66,37,1,4,11,5,5,5,4,58,45.908,5376990,54,7,01:29.0,216.018,1,DLR,Pedro,de la Rosa
1034,66,21,4,2,4,6,6,6,3,58,46.594,5377676,29,5,01:28.5,217.026,1,FIS,Giancarlo,Fisichella
1035,66,23,7,7,15,7,7,7,2,58,59.337,5390419,58,8,01:29.1,215.715,1,SCH,Ralf,Schumacher
1036,66,22,11,11,13,8,8,8,1,58,60.034,5391116,26,6,01:28.7,216.568,1,BAR,Rubens,Barrichello
1051,67,30,6,5,2,1,1,1,10,53,14:52.0,4491975,14,2,01:22.6,252.555,1,MSC,Michael,Schumacher
1052,67,8,1,3,1,2,2,2,8,53,8.046,4500021,13,1,01:22.6,252.604,1,RAI,Kimi,Räikkönen
1053,67,9,2,17,6,3,3,3,6,53,26.414,4518389,21,4,01:23.1,250.927,1,KUB,Robert,Kubica
1054,67,21,4,2,9,4,4,4,5,53,32.045,4524020,25,8,01:23.6,249.408,1,FIS,Giancarlo,Fisichella
